MatchLink,TossWonTeam,TossResult,Series,MatchTime,Team1,Team2,Result,Team1Score,Team1Wickets,Team2Score,Team2Wickets
https://www.espncricinfo.com/ci/engine/match/635233.html,Antigua Hawksbills,bat,Caribbean Premier League,night,Antigua Hawksbills,Guyana Amazon Warriors,Amazon won by 5 wickets (with 0 balls remaining),166,6,170,5
https://www.espncricinfo.com/ci/engine/match/654343.html,Brisbane Heat,field,Champions League Twenty20,daynight,Trinidad & Tobago,Brisbane Heat,Trinidad & T won by 25 runs,135,9,110,10
https://www.espncricinfo.com/ci/engine/match/654371.html,Titans,field,Champions League Twenty20,daynight,Trinidad & Tobago,Titans,Trinidad & T won by 6 runs (D/L method),188,6,153,6
https://www.espncricinfo.com/ci/engine/match/743137.html,Guyana Amazon Warriors,field,Caribbean Premier League,day,Antigua Hawksbills,Guyana Amazon Warriors,Amazon won by 2 wickets (with 3 balls remaining),136,8,140,8
https://www.espncricinfo.com/ci/engine/match/743145.html,Guyana Amazon Warriors,field,Caribbean Premier League,night,Trinidad & Tobago Red Steel,Guyana Amazon Warriors,Match tied (Amazon won the one-over eliminator),118,8,118,9
https://www.espncricinfo.com/ci/engine/match/857703.html,Barbados Tridents,bat,Caribbean Premier League,night,Barbados Tridents,Guyana Amazon Warriors,Tridents won by 49 runs,158,6,109,10
https://www.espncricinfo.com/ci/engine/match/857713.html,Guyana Amazon Warriors,field,Caribbean Premier League,night,St Lucia Zouks,Guyana Amazon Warriors,Zouks won by 2 runs (D/L method),156,6,154,5
https://www.espncricinfo.com/ci/engine/match/857729.html,Guyana Amazon Warriors,bat,Caribbean Premier League,day,Guyana Amazon Warriors,Trinidad & Tobago Red Steel,Red Steel won by 3 wickets (with 1 ball remaining),118,10,124,7
https://www.espncricinfo.com/ci/engine/match/857753.html,Guyana Amazon Warriors,field,Caribbean Premier League,night,St Lucia Zouks,Guyana Amazon Warriors,Amazon won by 3 wickets (with 12 balls remaining),111,7,112,7
https://www.espncricinfo.com/ci/engine/match/857757.html,Barbados Tridents,bat,Caribbean Premier League,day,Barbados Tridents,Guyana Amazon Warriors,Tridents won by 14 runs,125,9,111,6
https://www.espncricinfo.com/ci/engine/match/857765.html,Guyana Amazon Warriors,bat,Caribbean Premier League,day,Guyana Amazon Warriors,Trinidad & Tobago Red Steel,Red Steel won by 6 wickets (with 9 balls remaining),108,9,109,4
https://www.espncricinfo.com/ci/engine/match/935285.html,Comilla Victorians,bat,Bangladesh Premier League,night,Comilla Victorians,Dhaka Dynamites,Dynamites won by 6 wickets (with 4 balls remaining),110,8,112,4
https://www.espncricinfo.com/ci/engine/match/1025983.html,St Lucia Zouks,field,Caribbean Premier League,night,Trinbago Knight Riders,St Lucia Zouks,Zouks won by 6 wickets (with 5 balls remaining),162,6,164,4
https://www.espncricinfo.com/ci/engine/match/1011503.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Lucia Zouks,Trinbago Knight Riders,Trinbago won by 3 wickets (with 6 balls remaining),167,6,168,7
https://www.espncricinfo.com/ci/engine/match/994679.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Kitts and Nevis Patriots,Trinbago Knight Riders,Patriots won by 34 runs,180,5,146,10
https://www.espncricinfo.com/ci/engine/match/1025667.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Lucia Zouks,Trinbago Knight Riders,Trinbago won by 5 wickets (with 9 balls remaining),164,8,165,5
https://www.espncricinfo.com/ci/engine/match/1023597.html,Perth Scorchers,field,Big Bash League,night,Melbourne Renegades,Perth Scorchers,Scorchers won by 4 wickets (with 0 balls remaining),148,8,152,6
https://www.espncricinfo.com/ci/engine/match/1023603.html,Melbourne Stars,field,Big Bash League,night,Melbourne Renegades,Melbourne Stars,Renegades won by 7 runs (D/L method),171,4,151,9
https://www.espncricinfo.com/ci/engine/match/1023617.html,Melbourne Renegades,field,Big Bash League,night,Melbourne Stars,Melbourne Renegades,Stars won by 46 runs,200,7,154,9
https://www.espncricinfo.com/ci/engine/match/1023621.html,Melbourne Renegades,bat,Big Bash League,night,Melbourne Renegades,Sydney Sixers,Sixers won by 6 wickets (with 3 balls remaining),170,6,171,4
https://www.espncricinfo.com/ci/engine/match/1023633.html,Adelaide Strikers,field,Big Bash League,night,Melbourne Renegades,Adelaide Strikers,Renegades won by 6 runs,171,9,165,8
https://www.espncricinfo.com/ci/engine/match/1023639.html,Brisbane Heat,field,Big Bash League,night,Melbourne Renegades,Brisbane Heat,Renegades won by 1 run,199,5,198,10
https://www.espncricinfo.com/ci/engine/match/1075987.html,Lahore Qalandars,field,Pakistan Super League,day,Quetta Gladiators,Lahore Qalandars,Gladiators won by 8 runs,136,9,128,10
https://www.espncricinfo.com/ci/engine/match/1075989.html,Lahore Qalandars,field,Pakistan Super League,day,Islamabad United,Lahore Qalandars,Qalandars won by 6 wickets (with 10 balls remaining),158,7,160,4
https://www.espncricinfo.com/ci/engine/match/1075991.html,Peshawar Zalmi,field,Pakistan Super League,day,Lahore Qalandars,Peshawar Zalmi,Zalmi won by 3 wickets (with 18 balls remaining),59,10,60,7
https://www.espncricinfo.com/ci/engine/match/1075993.html,Karachi Kings,field,Pakistan Super League,day,Lahore Qalandars,Karachi Kings,Qalandars won by 7 runs,179,8,172,8
https://www.espncricinfo.com/ci/engine/match/1075999.html,Lahore Qalandars,field,Pakistan Super League,day,Islamabad United,Lahore Qalandars,Qalandars won by 1 wicket (with 4 balls remaining),145,8,146,9
https://www.espncricinfo.com/ci/engine/match/1076001.html,Peshawar Zalmi,bat,Pakistan Super League,day,Peshawar Zalmi,Lahore Qalandars,Zalmi won by 17 runs,166,6,149,9
https://www.espncricinfo.com/ci/engine/match/1076003.html,Karachi Kings,field,Pakistan Super League,day,Lahore Qalandars,Karachi Kings,Kings won by 5 wickets (with 0 balls remaining),155,6,158,5
https://www.espncricinfo.com/ci/engine/match/1094672.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Lucia Stars,Trinbago Knight Riders,Trinbago won by 9 wickets (with 56 balls remaining),132,9,137,1
https://www.espncricinfo.com/ci/engine/match/1094677.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Lucia Stars,Trinbago Knight Riders,Trinbago won by 4 wickets (with 26 balls remaining),118,9,120,6
https://www.espncricinfo.com/ci/engine/match/1094680.html,Trinbago Knight Riders,field,Caribbean Premier League,night,Guyana Amazon Warriors,Trinbago Knight Riders,Trinbago won by 7 wickets (with 6 balls remaining),156,7,162,3
https://www.espncricinfo.com/ci/engine/match/1094682.html,Trinbago Knight Riders,field,Caribbean Premier League,night,Barbados Tridents,Trinbago Knight Riders,Trinbago won by 2 wickets (with 5 balls remaining),152,9,155,8
https://www.espncricinfo.com/ci/engine/match/1094684.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Kitts and Nevis Patriots,Trinbago Knight Riders,Trinbago won by 4 wickets (with 3 balls remaining),158,7,161,6
https://www.espncricinfo.com/ci/engine/match/1094688.html,Trinbago Knight Riders,field,Caribbean Premier League,day,Guyana Amazon Warriors,Trinbago Knight Riders,Trinbago won by 7 wickets (with 25 balls remaining),130,5,131,3
https://www.espncricinfo.com/ci/engine/match/1094693.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Kitts and Nevis Patriots,Trinbago Knight Riders,Trinbago won by 8 wickets (with 4 balls remaining) (D/L method),162,3,88,2
https://www.espncricinfo.com/ci/engine/match/1094700.html,Trinbago Knight Riders,field,Caribbean Premier League,night,Barbados Tridents,Trinbago Knight Riders,Tridents won by 16 runs,136,9,120,10
https://www.espncricinfo.com/ci/engine/match/1094702.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Kitts and Nevis Patriots,Trinbago Knight Riders,Patriots won by 38 runs,149,7,111,10
https://www.espncricinfo.com/ci/engine/match/1094704.html,Trinbago Knight Riders,field,Caribbean Premier League,night,Guyana Amazon Warriors,Trinbago Knight Riders,Trinbago won by 6 wickets (with 12 balls remaining),159,6,160,4
https://www.espncricinfo.com/ci/engine/match/1094705.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Kitts and Nevis Patriots,Trinbago Knight Riders,Trinbago won by 3 wickets (with 6 balls remaining),135,6,136,7
https://www.espncricinfo.com/ci/engine/match/1121248.html,Khulna Titans,field,Bangladesh Premier League,night,Dhaka Dynamites,Khulna Titans,Dynamites won by 65 runs,202,7,137,10
https://www.espncricinfo.com/ci/engine/match/1121257.html,Dhaka Dynamites,field,Bangladesh Premier League,day,Khulna Titans,Dhaka Dynamites,Dynamites won by 4 wickets (with 1 ball remaining),156,5,157,6
https://www.espncricinfo.com/ci/engine/match/1121263.html,Rajshahi Kings,field,Bangladesh Premier League,day,Dhaka Dynamites,Rajshahi Kings,Dynamites won by 68 runs,201,7,133,10
https://www.espncricinfo.com/ci/engine/match/1121265.html,Dhaka Dynamites,bat,Bangladesh Premier League,day,Dhaka Dynamites,Comilla Victorians,Victorians won by 4 wickets (with 2 balls remaining),128,10,129,6
https://www.espncricinfo.com/ci/engine/match/1121268.html,Dhaka Dynamites,field,Bangladesh Premier League,night,Rangpur Riders,Dhaka Dynamites,Rangpur won by 3 runs,142,10,139,10
https://www.espncricinfo.com/ci/engine/match/1121278.html,Dhaka Dynamites,field,Bangladesh Premier League,night,Comilla Victorians,Dhaka Dynamites,Victorians won by 12 runs,167,6,155,8
https://www.espncricinfo.com/ci/engine/match/1121280.html,Dhaka Dynamites,bat,Bangladesh Premier League,night,Dhaka Dynamites,Rajshahi Kings,Dynamites won by 99 runs,205,5,106,10
https://www.espncricinfo.com/ci/engine/match/1121285.html,Dhaka Dynamites,bat,Bangladesh Premier League,day,Dhaka Dynamites,Rangpur Riders,Dynamites won by 43 runs,137,7,94,7
https://www.espncricinfo.com/ci/engine/match/1121288.html,Dhaka Dynamites,bat,Bangladesh Premier League,night,Dhaka Dynamites,Comilla Victorians,Dynamites won by 95 runs,191,7,96,10
https://www.espncricinfo.com/ci/engine/match/1121290.html,Dhaka Dynamites,field,Bangladesh Premier League,night,Rangpur Riders,Dhaka Dynamites,Rangpur won by 57 runs,206,1,149,9
https://www.espncricinfo.com/ci/engine/match/1128820.html,Lahore Qalandars,field,Pakistan Super League,night,Multan Sultans,Lahore Qalandars,Sultans won by 43 runs,179,5,136,10
https://www.espncricinfo.com/ci/engine/match/1128822.html,Quetta Gladiators,field,Pakistan Super League,night,Lahore Qalandars,Quetta Gladiators,Gladiators won by 9 wickets (with 36 balls remaining),119,9,120,1
https://www.espncricinfo.com/ci/engine/match/1128825.html,Karachi Kings,bat,Pakistan Super League,night,Karachi Kings,Lahore Qalandars,Kings won by 27 runs,159,7,132,10
https://www.espncricinfo.com/ci/engine/match/1128831.html,Lahore Qalandars,bat,Pakistan Super League,night,Lahore Qalandars,Peshawar Zalmi,Zalmi won by 10 wickets (with 38 balls remaining),100,10,104,0
https://www.espncricinfo.com/ci/engine/match/1128835.html,Islamabad United,field,Pakistan Super League,daynight,Lahore Qalandars,Islamabad United,United won by 6 wickets (with 14 balls remaining),163,8,164,4
https://www.espncricinfo.com/ci/engine/match/1128841.html,Lahore Qalandars,field,Pakistan Super League,night,Karachi Kings,Lahore Qalandars,Match tied (Qalandars won the one-over eliminator),163,5,163,8
https://www.espncricinfo.com/ci/engine/match/1128843.html,Quetta Gladiators,field,Pakistan Super League,night,Lahore Qalandars,Quetta Gladiators,Qalandars won by 17 runs,186,4,169,6
https://www.espncricinfo.com/ci/engine/match/1148647.html,St Lucia Stars,field,Caribbean Premier League,night,Trinbago Knight Riders,St Lucia Stars,Trinbago won by 100 runs,195,6,95,10
https://www.espncricinfo.com/ci/engine/match/1148651.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Kitts and Nevis Patriots,Trinbago Knight Riders,Patriots won by 42 runs,203,7,161,8
https://www.espncricinfo.com/ci/engine/match/1148655.html,Trinbago Knight Riders,field,Caribbean Premier League,night,St Lucia Stars,Trinbago Knight Riders,Trinbago won by 5 wickets (with 1 ball remaining),212,2,218,5
https://www.espncricinfo.com/ci/engine/match/1148664.html,Barbados Tridents,bat,Caribbean Premier League,night,Barbados Tridents,Trinbago Knight Riders,Trinbago won by 4 wickets (with 21 balls remaining),128,8,130,6
https://www.espncricinfo.com/ci/engine/match/1148669.html,St Kitts and Nevis Patriots,field,Caribbean Premier League,night,Trinbago Knight Riders,St Kitts and Nevis Patriots,Trinbago won by 46 runs,199,4,153,8
https://www.espncricinfo.com/ci/engine/match/1148673.html,Guyana Amazon Warriors,field,Caribbean Premier League,night,Trinbago Knight Riders,Guyana Amazon Warriors,Trinbago won by 67 runs,170,7,103,10
https://www.espncricinfo.com/ci/engine/match/1148674.html,Barbados Tridents,field,Caribbean Premier League,night,Trinbago Knight Riders,Barbados Tridents,Trinbago won by 9 runs,180,5,171,5
https://www.espncricinfo.com/ci/engine/match/1148677.html,Guyana Amazon Warriors,field,Caribbean Premier League,night,Trinbago Knight Riders,Guyana Amazon Warriors,Amazon won by 2 wickets (with 1 ball remaining),122,7,126,8
https://www.espncricinfo.com/ci/engine/match/1148679.html,St Kitts and Nevis Patriots,field,Caribbean Premier League,night,Trinbago Knight Riders,St Kitts and Nevis Patriots,Trinbago won by 20 runs,165,6,145,8
https://www.espncricinfo.com/ci/engine/match/1169420.html,Khulna Titans,bat,Bangladesh Premier League,night,Khulna Titans,Dhaka Dynamites,Dynamites won by 6 wickets (with 31 balls remaining),123,9,124,4
https://www.espncricinfo.com/ci/engine/match/1169421.html,Chittagong Vikings,bat,Bangladesh Premier League,day,Chittagong Vikings,Dhaka Dynamites,Dynamites won by 6 wickets (with 20 balls remaining),135,8,136,4
https://www.espncricinfo.com/ci/engine/match/1185837.html,St Kitts and Nevis Patriots,field,Caribbean Premier League,night,Trinbago Knight Riders,St Kitts and Nevis Patriots,Trinbago won by 11 runs,152,7,141,10
https://www.espncricinfo.com/ci/engine/match/1185841.html,St Lucia Zouks,bat,Caribbean Premier League,day,St Lucia Zouks,Trinbago Knight Riders,Trinbago won by 7 wickets (with 13 balls remaining),167,5,168,3
https://www.espncricinfo.com/ci/engine/match/1185859.html,Barbados Tridents,bat,Caribbean Premier League,daynight,Barbados Tridents,Trinbago Knight Riders,Tridents won by 63 runs,192,5,129,10
https://www.espncricinfo.com/ci/engine/match/1185868.html,Trinbago Knight Riders,field,Caribbean Premier League,daynight,St Kitts and Nevis Patriots,Trinbago Knight Riders,Trinbago won by 6 wickets (with 8 balls remaining),125,7,128,4
https://www.espncricinfo.com/ci/engine/match/1185869.html,Trinbago Knight Riders,field,Caribbean Premier League,night,Barbados Tridents,Trinbago Knight Riders,Tridents won by 12 runs,160,6,148,10
https://www.espncricinfo.com/ci/engine/match/1227865.html,Trinbago Knight Riders,field,Caribbean Premier League,day,Guyana Amazon Warriors,Trinbago Knight Riders,Trinbago won by 4 wickets (with 2 balls remaining),144,5,147,6
https://www.espncricinfo.com/ci/engine/match/1227873.html,Barbados Tridents,field,Caribbean Premier League,day,Trinbago Knight Riders,Barbados Tridents,Trinbago won by 19 runs,185,3,166,6
https://www.espncricinfo.com/ci/engine/match/1216520.html,Kings XI Punjab,field,Indian Premier League,night,Kolkata Knight Riders,Kings XI Punjab,Kings XI won by 8 wickets (with 7 balls remaining),149,9,150,2
https://www.espncricinfo.com/ci/engine/match/1269700.html,Trinbago Knight Riders,field,Caribbean Premier League,day,Guyana Amazon Warriors,Trinbago Knight Riders,Amazon won by 9 runs,142,7,133,9
https://www.espncricinfo.com/ci/engine/match/1269703.html,Barbados Royals,bat,Caribbean Premier League,night,Barbados Royals,Trinbago Knight Riders,Trinbago won by 6 wickets (with 19 balls remaining),122,10,125,4
https://www.espncricinfo.com/ci/engine/match/1269708.html,St Lucia Kings,field,Caribbean Premier League,day,Trinbago Knight Riders,St Lucia Kings,Trinbago won by 27 runs,158,7,131,7
https://www.espncricinfo.com/ci/engine/match/1269710.html,Guyana Amazon Warriors,field,Caribbean Premier League,day,Trinbago Knight Riders,Guyana Amazon Warriors,Match tied (Amazon won the one-over eliminator),138,9,138,9
https://www.espncricinfo.com/ci/engine/match/1269726.html,St Kitts and Nevis Patriots,field,Caribbean Premier League,night,Trinbago Knight Riders,St Kitts and Nevis Patriots,Patriots won by 8 wickets (with 32 balls remaining),159,7,160,2
https://www.espncricinfo.com/ci/engine/match/1269730.html,St Lucia Kings,bat,Caribbean Premier League,day,St Lucia Kings,Trinbago Knight Riders,Kings won by 21 runs,205,4,184,10
